Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
283.19179	283.1915	.0003	FA 15:2	C15H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 15:2
283.19179	283.1915	.0003	SFE 15:2	C15H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 15:2
283.19179	283.1915	.0003	WE 15:2	C15H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 15:2
283.19179	283.1915	.0003	FA 14:2	C14H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 14:2
283.19179	283.1915	.0003	SFE 14:2	C14H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 14:2
283.19179	283.1915	.0003	WE 14:2	C14H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 14:2
361.20222	361.2021	.0002	ST 21:3;O5	C21H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O5
361.20222	361.2021	.0002	FA 20:6;O	C20H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O
361.20222	361.2021	.0002	ST 20:3;O3	C20H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O3
361.20222	361.2021	.0002	ST 19:3;O3	C19H26O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O3
233.15446	233.1547	.0003	FA 15:4	C15H22O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 15:4
233.15446	233.1547	.0003	WE 15:4	C15H22O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 15:4
277.14455	277.1445	.0000	FA 15:5	C15H20O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 15:5
277.14455	277.1445	.0000	WE 15:5	C15H20O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 15:5
277.14455	277.1445	.0000	FA 14:5	C14H18O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 14:5
277.14455	277.1445	.0000	ST 32:7;O8	C32H44O8	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 32:7;O8
509.31210	509.3120	.0001	ST 27:2;O6	C27H44O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 27:2;O6
509.31210	509.3120	.0001	ST 28:1;O6	C27H44O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 28:1;O6
365.24634	365.2464	.0001	MG 16:0	C19H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG 16:0
365.24634	365.2464	.0001	MG O-16:1;O	C19H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-16:1;O
335.22313	335.2228	.0003	FA 20:4;O2	C20H32O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4;O2
335.22313	335.2228	.0003	FA 19:4	C19H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4
335.22313	335.2228	.0003	ST 19:1;O2	C19H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
335.22313	335.2228	.0003	FA 18:4	C18H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4
335.22313	335.2228	.0003	ST 18:1;O2	C18H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:1;O2
445.18659	445.1868	.0002	ST 18:4;O2;GlcA	C24H30O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 18:4;O2;GlcA
241.21708	241.2173	.0002	FA 15:0	C15H30O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 15:0
241.21708	241.2173	.0002	SFE 15:0	C15H30O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 15:0
241.21708	241.2173	.0002	WE 15:0	C15H30O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 15:0
241.21708	241.2173	.0002	FA 30:0;O2	C30H60O4	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FA 30:0;O2
391.28567	391.2854	.0003	ST 24:1;O4	C24H40O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O4
391.28567	391.2854	.0003	FA 23:4	C23H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4
391.28567	391.2854	.0003	ST 23:1;O2	C23H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O2
391.28567	391.2854	.0003	FA 22:4	C22H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4
391.28567	391.2854	.0003	SFE 22:4	C22H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 22:4
367.21244	367.2126	.0002	FA 20:4;O4	C20H32O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4;O4
367.21244	367.2126	.0002	ST 19:1;O4	C19H30O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O4
367.21244	367.2126	.0002	FA 18:4;O2	C18H28O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O2
295.22782	295.2279	.0001	FA 18:2;O	C18H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O
257.17582	257.1758	.0000	FA 14:1;O2	C14H26O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1;O2
257.17582	257.1758	.0000	FA 13:1	C13H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 13:1
257.17582	257.1758	.0000	SFE 13:1	C13H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:1
257.17582	257.1758	.0000	FA 12:1	C12H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 12:1
257.17582	257.1758	.0000	SFE 12:1	C12H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 12:1
257.17582	257.1758	.0000	WE 12:1	C12H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 12:1
227.20137	227.2017	.0003	FA 14:0	C14H28O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 14:0
227.20137	227.2017	.0003	SFE 14:0	C14H28O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 14:0
227.20137	227.2017	.0003	WE 14:0	C14H28O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 14:0
337.23874	337.2384	.0003	FA 20:3;O2	C20H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2
337.23874	337.2384	.0003	FA 19:3	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3
337.23874	337.2384	.0003	SFE 19:3	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:3
337.23874	337.2384	.0003	ST 19:0;O2	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2
337.23874	337.2384	.0003	FA 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3
337.23874	337.2384	.0003	SFE 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:3
337.23874	337.2384	.0003	ST 18:0;O2	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:0;O2
363.25445	363.2541	.0004	FA 22:4;O2	C22H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O2
363.25445	363.2541	.0004	ST 22:1;O4	C22H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 22:1;O4
363.25445	363.2541	.0004	FA 21:4	C21H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4
363.25445	363.2541	.0004	ST 21:1;O2	C21H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O2
363.25445	363.2541	.0004	FA 20:4	C20H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4
363.25445	363.2541	.0004	ST 20:1;O2	C20H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 20:1;O2
277.18088	277.1809	.0000	FA 17:4;O	C17H26O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 17:4;O
269.21234	269.2122	.0001	FA 16:1;O	C16H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O
213.14914	213.1496	.0005	FA 12:1;O	C12H22O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 12:1;O
349.20225	349.2021	.0002	FA 20:5;O3	C20H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O3
349.20225	349.2021	.0002	ST 19:2;O3	C19H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O3
349.20225	349.2021	.0002	FA 18:5;O	C18H26O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O
297.18609	297.1860	.0001	ST 20:4;O2	C20H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
397.21490	397.2151	.0002	FA 22:5;O2	C22H34O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:5;O2
376.30701	376.3069	.0002	SPB 18:0;O3	C18H39NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SPB 18:0;O3
313.18108	313.1809	.0002	FA 20:7;O	C20H26O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:7;O
481.23625	481.2361	.0002	LPA 22:6	C25H39O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA 22:6
339.25435	339.2541	.0003	FA 20:2;O2	C20H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2;O2
339.25435	339.2541	.0003	FOH 20:2;O3	C20H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FOH 20:2;O3
339.25435	339.2541	.0003	FA 19:2	C19H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2
339.25435	339.2541	.0003	WE 19:2	C19H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 19:2
339.25435	339.2541	.0003	FA 18:2	C18H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2
339.25435	339.2541	.0003	SFE 18:2	C18H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:2
339.25435	339.2541	.0003	WE 18:2	C18H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 18:2
393.26510	393.2647	.0004	MG 20:4;O	C23H38O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG 20:4;O
393.26510	393.2647	.0004	ST 23:1;O5	C23H38O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5
393.26510	393.2647	.0004	FA 22:4;O	C22H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O
393.26510	393.2647	.0004	ST 22:1;O3	C22H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 22:1;O3
393.26510	393.2647	.0004	FA 21:4;O	C21H34O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O
393.26510	393.2647	.0004	ST 21:1;O3	C21H34O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3
299.16541	299.1653	.0001	FA 19:7;O	C19H24O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:7;O
299.16541	299.1653	.0001	ST 19:4;O3	C19H24O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3
299.16541	299.1653	.0001	FA 17:7;O	C17H20O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:7;O
277.14458	277.1445	.0000	FA 15:5	C15H20O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 15:5
277.14458	277.1445	.0000	WE 15:5	C15H20O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 15:5
277.14458	277.1445	.0000	FA 14:5	C14H18O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 14:5
277.14458	277.1445	.0000	ST 32:7;O8	C32H44O8	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 32:7;O8
389.27009	389.2697	.0004	ST 24:2;O4	C24H38O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O4
389.27009	389.2697	.0004	FA 23:5	C23H36O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:5
389.27009	389.2697	.0004	ST 23:2;O2	C23H36O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 23:2;O2
389.27009	389.2697	.0004	FA 22:5	C22H34O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:5
389.27009	389.2697	.0004	SFE 22:5	C22H34O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 22:5
269.21225	269.2122	.0000	FA 16:1;O	C16H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O
283.26458	283.2643	.0003	FA 18:0	C18H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0
283.26458	283.2643	.0003	SFE 18:0	C18H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:0
283.26458	283.2643	.0003	WE 18:0	C18H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 18:0
221.15429	221.1547	.0004	FA 14:3	C14H22O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 14:3
221.15429	221.1547	.0004	SFE 14:3	C14H22O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 14:3
329.17613	329.1758	.0003	FA 18:7	C18H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:7
329.17613	329.1758	.0003	ST 18:4;O2	C18H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:4;O2
314.27041	314.2701	.0003	SPB 18:1;O3	C18H37NO3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SPB 18:1;O3
293.24879	293.2486	.0002	FA 19:2	C19H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2
293.24879	293.2486	.0002	WE 19:2	C19H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 19:2
293.24879	293.2486	.0002	FAHFA 38:3;O	C38H68O4	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FAHFA 38:3;O
358.29641	358.2963	.0001	NAE 17:0	C19H39NO2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=NAE 17:0
358.29641	358.2963	.0001	NAE 16:0	C18H37NO2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=NAE 16:0
358.29641	358.2963	.0001	SPB 18:1;O2	C18H37NO2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SPB 18:1;O2
257.17588	257.1758	.0000	FA 14:1;O2	C14H26O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1;O2
257.17588	257.1758	.0000	FA 13:1	C13H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 13:1
257.17588	257.1758	.0000	SFE 13:1	C13H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:1
257.17588	257.1758	.0000	FA 12:1	C12H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 12:1
257.17588	257.1758	.0000	SFE 12:1	C12H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 12:1
257.17588	257.1758	.0000	WE 12:1	C12H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 12:1
447.27546	447.2752	.0002	FA 26:6;O4	C26H40O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 26:6;O4
447.27546	447.2752	.0002	MG 22:6	C25H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG 22:6
447.27546	447.2752	.0002	ST 26:3;O3	C25H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 26:3;O3
447.27546	447.2752	.0002	ST 24:3;O4	C24H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 24:3;O4
467.27817	467.2779	.0002	LPG O-16:1	C22H45O8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPG O-16:1
467.27817	467.2779	.0002	LPA O-18:1	C21H43O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPA O-18:1
457.23629	457.2361	.0002	LPA 20:4	C23H39O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA 20:4
457.23629	457.2362	.0000	ST 24:2;O6	C24H38O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O6
241.18075	241.1809	.0002	FA 14:1;O	C14H26O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1;O
255.23288	255.2330	.0001	FA 16:0	C16H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0
255.23288	255.2330	.0001	SFE 16:0	C16H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:0
255.23288	255.2330	.0001	WE 16:0	C16H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 16:0
295.22783	295.2279	.0000	FA 18:2;O	C18H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O
389.24646	389.2464	.0000	FA 21:2;O2	C21H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2;O2
389.24646	389.2464	.0000	MG 18:2	C21H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG 18:2
349.20178	349.2021	.0003	FA 20:5;O3	C20H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O3
349.20178	349.2021	.0003	ST 19:2;O3	C19H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O3
349.20178	349.2021	.0003	FA 18:5;O	C18H26O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O
405.26467	405.2647	.0000	ST 24:2;O5	C24H38O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O5
405.26467	405.2647	.0000	FA 23:5;O	C23H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:5;O
405.26467	405.2647	.0000	FA 22:5;O	C22H34O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:5;O
269.21227	269.2122	.0000	FA 16:1;O	C16H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O
433.33225	433.3323	.0001	ST 27:1;O4	C27H46O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 27:1;O4
433.33225	433.3323	.0001	FA 26:4	C26H44O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 26:4
433.33225	433.3323	.0001	WE 26:4	C26H44O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 26:4
433.33225	433.3323	.0001	FA 25:4	C25H42O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 25:4
297.18607	297.1860	.0001	ST 20:4;O2	C20H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
393.27797	393.2777	.0003	MG 18:0	C21H42O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG 18:0
393.27797	393.2777	.0003	MG O-18:1;O	C21H42O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-18:1;O
337.23859	337.2384	.0002	FA 20:3;O2	C20H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2
337.23859	337.2384	.0001	SFE 19:3	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:3
337.23859	337.2384	.0002	FA 19:3	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3
337.23859	337.2384	.0002	ST 19:0;O2	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2
337.23859	337.2384	.0001	FA 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3
337.23859	337.2384	.0001	SFE 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:3
337.23859	337.2384	.0002	FA 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3
337.23859	337.2384	.0002	SFE 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:3
337.23859	337.2384	.0002	ST 18:0;O2	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:0;O2
315.25409	315.2541	.0000	FA 18:0;O2	C18H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O2
315.25409	315.2541	.0000	MG O-15:1;O	C18H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG O-15:1;O
315.25409	315.2541	.0000	FA 17:0	C17H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:0
315.25409	315.2541	.0000	SFE 17:0	C17H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:0
315.25409	315.2541	.0000	WE 17:0	C17H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 17:0
315.25409	315.2541	.0000	FA 16:0	C16H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0
315.25409	315.2541	.0000	SFE 16:0	C16H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:0
315.25409	315.2541	.0000	WE 16:0	C16H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 16:0
265.18104	265.1809	.0001	FA 16:3;O	C16H26O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O
331.19196	331.1915	.0005	FA 20:6;O2	C20H28O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O2
331.19196	331.1915	.0005	FA 19:6	C19H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:6
331.19196	331.1915	.0005	ST 19:3;O2	C19H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O2
331.19196	331.1915	.0005	WE 19:6	C19H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 19:6
331.19196	331.1915	.0005	FA 18:6	C18H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:6
331.19196	331.1915	.0005	ST 18:3;O2	C18H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O2
337.23855	337.2384	.0001	FA 20:3;O2	C20H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2
337.23855	337.2384	.0001	FA 19:3	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3
337.23855	337.2384	.0001	SFE 19:3	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:3
337.23855	337.2384	.0001	ST 19:0;O2	C19H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2
337.23855	337.2384	.0001	FA 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3
337.23855	337.2384	.0001	SFE 18:3	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:3
337.23855	337.2384	.0001	ST 18:0;O2	C18H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:0;O2
215.16481	215.1653	.0005	FA 12:0;O	C12H24O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 12:0;O
347.22260	347.2228	.0002	FA 21:5;O2	C21H32O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:5;O2
347.22260	347.2228	.0002	ST 21:2;O4	C21H32O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O4
347.22260	347.2228	.0002	FA 20:5	C20H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5
347.22260	347.2228	.0002	ST 20:2;O2	C20H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:2;O2
347.22260	347.2228	.0002	FA 19:5	C19H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:5
347.22260	347.2228	.0002	ST 19:2;O2	C19H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O2
271.19157	271.1915	.0001	FA 15:1;O2	C15H28O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 15:1;O2
271.19157	271.1915	.0001	FA 14:1	C14H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1
271.19157	271.1915	.0001	SFE 14:1	C14H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 14:1
271.19157	271.1915	.0001	WE 14:1	C14H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 14:1
271.19157	271.1915	.0001	FA 13:1	C13H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 13:1
271.19157	271.1915	.0001	SFE 13:1	C13H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:1
269.24871	269.2486	.0001	FA 17:0	C17H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 17:0
269.24871	269.2486	.0001	SFE 17:0	C17H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:0
269.24871	269.2486	.0001	WE 17:0	C17H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 17:0
423.27544	423.2752	.0002	ST 24:1;O6	C24H40O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O6
423.27544	423.2752	.0002	FA 23:4;O2	C23H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4;O2
423.27544	423.2752	.0002	FOH 23:5;O3	C23H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FOH 23:5;O3
423.27544	423.2752	.0002	MG 20:4	C23H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG 20:4
423.27544	423.2752	.0002	ST 23:1;O4	C23H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O4
423.27544	423.2752	.0002	FA 22:4;O2	C22H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O2
423.27544	423.2752	.0002	ST 22:1;O4	C22H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 22:1;O4
293.21246	293.2122	.0002	FA 18:3;O	C18H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O
313.18133	313.1809	.0004	FA 20:7;O	C20H26O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:7;O
449.29090	449.2909	.0000	ST 25:2;O4	C25H40O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 25:2;O4
449.29090	449.2909	.0000	ST 24:2;O4	C24H38O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O4
243.12370	243.1238	.0001	FA 10:2;O	C10H16O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 10:2;O
